model,node_id,true_class,predicted_class,confidence
GraphSAGE,3371,37,5,0.49940765
GraphSAGE,3372,4,4,0.9689051
GraphSAGE,3373,24,4,0.36407214
GraphSAGE,3374,7,7,0.15682593
GraphSAGE,3375,24,24,0.89627063
GraphSAGE,3376,16,16,0.91816884
GraphSAGE,3377,26,26,0.9204252
GraphSAGE,3378,24,24,0.5691838
GraphSAGE,3379,24,24,0.6590809
GraphSAGE,3380,16,16,0.94436675
GraphSAGE,3381,16,16,0.44209987
GraphSAGE,3382,13,10,0.37710863
GraphSAGE,3383,23,23,0.85723776
GraphSAGE,3384,16,16,0.4852536
GraphSAGE,3385,24,24,0.91312754
GraphSAGE,3386,5,5,0.5059815
GraphSAGE,3387,24,24,0.6528968
GraphSAGE,3388,30,30,0.96294016
GraphSAGE,3389,5,8,0.82187295
GraphSAGE,3390,27,16,0.37199366
GraphSAGE,3391,24,24,0.39084828
GraphSAGE,3392,24,34,0.37348312
GraphSAGE,3393,16,16,0.9033952
GraphSAGE,3394,24,4,0.7332069
GraphSAGE,3395,4,5,0.76270884
GraphSAGE,3396,24,4,0.60140914
GraphSAGE,3397,16,16,0.7766185
GraphSAGE,3398,16,16,0.5773653
GraphSAGE,3399,28,28,0.9348799
GraphSAGE,3401,37,37,0.810918
GraphSAGE,3402,16,16,0.8794707
GraphSAGE,3411,28,28,0.72964746
GraphSAGE,3439,10,10,0.63887423
GraphSAGE,3441,24,24,0.6501727
GraphSAGE,3450,16,16,0.94233006
GraphSAGE,3453,24,24,0.43292546
GraphSAGE,3488,36,36,0.9341008
GraphSAGE,3499,34,39,0.7397606
GraphSAGE,3510,28,28,0.964851
GraphSAGE,3512,27,27,0.45763326
GraphSAGE,3517,16,16,0.59091556
GraphSAGE,3521,24,24,0.47342372
GraphSAGE,3529,30,30,0.97759604
GraphSAGE,3541,24,24,0.72583085
GraphSAGE,3555,24,24,0.6372904
GraphSAGE,3574,16,24,0.42174485
GraphSAGE,3579,39,39,0.88401246
GraphSAGE,3585,30,30,0.9700706
GraphSAGE,3586,16,16,0.96750134
GraphSAGE,3593,23,23,0.94097143
GraphSAGE,3599,33,33,0.8701685
GraphSAGE,3609,16,16,0.8554685
GraphSAGE,3619,24,16,0.5837811
GraphSAGE,3642,16,16,0.95692843
GraphSAGE,3652,24,30,0.6102017
GraphSAGE,3653,26,30,0.5793291
GraphSAGE,3655,4,4,0.9642918
GraphSAGE,3656,16,24,0.3822884
GraphSAGE,3658,30,16,0.88318837
GraphSAGE,3660,16,16,0.89346117
GraphSAGE,3661,28,28,0.7099339
GraphSAGE,3662,3,26,0.57431185
GraphSAGE,3663,34,34,0.60243195
GraphSAGE,3664,16,16,0.91316295
GraphSAGE,3665,2,2,0.6168492
GraphSAGE,3666,16,16,0.8634162
GraphSAGE,3667,24,16,0.39958557
GraphSAGE,3668,28,28,0.75824517
GraphSAGE,3669,26,26,0.7289416
GraphSAGE,3670,16,16,0.88230413
GraphSAGE,3671,13,13,0.4278295
GraphSAGE,3672,13,24,0.29714775
GraphSAGE,3673,30,10,0.5000241
GraphSAGE,3674,30,30,0.968877
GraphSAGE,3676,30,30,0.92044234
GraphSAGE,3678,6,24,0.33845216
GraphSAGE,3680,16,16,0.87811613
GraphSAGE,3681,27,10,0.7414664
GraphSAGE,3682,24,24,0.3829119
GraphSAGE,3683,6,10,0.38978833
GraphSAGE,3684,30,30,0.904254
GraphSAGE,3685,7,7,0.6038314
GraphSAGE,3686,16,16,0.7335881
GraphSAGE,3687,3,10,0.22644082
GraphSAGE,3688,30,30,0.8944941
GraphSAGE,3689,24,24,0.3628236
GraphSAGE,3690,24,16,0.6095782
GraphSAGE,3691,24,24,0.35988745
GraphSAGE,3692,6,16,0.7960935
GraphSAGE,3693,27,27,0.81787384
GraphSAGE,3694,4,4,0.69283664
GraphSAGE,3695,16,16,0.7861289
GraphSAGE,3696,24,24,0.25216156
GraphSAGE,3697,34,34,0.30123168
GraphSAGE,3698,16,16,0.88966626
GraphSAGE,3699,24,30,0.5107188
GraphSAGE,3700,30,30,0.38175622
GraphSAGE,3701,24,24,0.40896538
GraphSAGE,3702,18,18,0.6816438
GraphSAGE,3703,30,30,0.938403
GraphSAGE,3704,16,16,0.9635327
GraphSAGE,3705,10,37,0.26728982
GraphSAGE,3706,30,30,0.9581384
GraphSAGE,3707,31,31,0.2631781
GraphSAGE,3708,16,16,0.93807685
GraphSAGE,3709,11,10,0.6567082
GraphSAGE,3710,24,24,0.56242734
GraphSAGE,3711,23,5,0.46130088
GraphSAGE,3712,16,16,0.9630653
GraphSAGE,3713,34,34,0.427301
GraphSAGE,3714,24,4,0.6197379
GraphSAGE,3715,16,16,0.97247285
GraphSAGE,3716,15,16,0.24969508
GraphSAGE,3717,30,30,0.8246253
GraphSAGE,3718,27,27,0.6645657
GraphSAGE,3719,30,30,0.8981789
GraphSAGE,3720,13,16,0.7157449
GraphSAGE,3721,37,37,0.32359374
GraphSAGE,3722,24,24,0.8062839
GraphSAGE,3723,6,30,0.6436314
GraphSAGE,3724,16,16,0.7794684
GraphSAGE,3725,24,24,0.49030015
GraphSAGE,3726,24,16,0.8551525
GraphSAGE,3727,24,10,0.7444677
GraphSAGE,3728,8,28,0.5372271
GraphSAGE,3729,16,16,0.91557777
GraphSAGE,3730,24,10,0.3879899
GraphSAGE,3731,16,16,0.85478073
GraphSAGE,3732,16,16,0.9303954
GraphSAGE,3733,24,24,0.2920083
GraphSAGE,3734,24,24,0.9711782
GraphSAGE,3735,24,10,0.31675214
GraphSAGE,3736,36,36,0.62666875
GraphSAGE,3737,24,24,0.37532577
GraphSAGE,3738,30,30,0.9527809
GraphSAGE,3739,24,24,0.64460593
GraphSAGE,3740,16,16,0.8086313
GraphSAGE,3741,30,24,0.7096454
GraphSAGE,3742,39,39,0.40688363
GraphSAGE,3743,30,30,0.25341836
GraphSAGE,3744,24,10,0.30765978
GraphSAGE,3745,30,30,0.9603461
GraphSAGE,3746,34,34,0.80803376
GraphSAGE,3747,24,28,0.21425173
GraphSAGE,3748,4,4,0.9396261
GraphSAGE,3749,16,16,0.8961679
GraphSAGE,3750,13,24,0.6358197
GraphSAGE,3751,27,27,0.92264295
GraphSAGE,3752,30,30,0.96043015
GraphSAGE,3753,28,28,0.81260884
GraphSAGE,3754,10,10,0.4228485
GraphSAGE,3755,16,16,0.76712364
GraphSAGE,3756,30,30,0.9017665
GraphSAGE,3757,4,4,0.2700686
GraphSAGE,3758,30,30,0.9516366
GraphSAGE,3759,16,16,0.79627514
GraphSAGE,3760,24,24,0.642669
GraphSAGE,3761,31,16,0.86755806
GraphSAGE,3762,16,16,0.9539267
GraphSAGE,3763,16,16,0.6026923
GraphSAGE,3764,4,4,0.9306111
GraphSAGE,3765,11,19,0.23104061
GraphSAGE,3766,24,24,0.78242815
GraphSAGE,3767,30,30,0.80135757
GraphSAGE,3768,28,28,0.8129957
GraphSAGE,3769,5,5,0.47233206
GraphSAGE,3770,28,24,0.3988548
GraphSAGE,3771,16,16,0.6295131
GraphSAGE,3772,5,24,0.7217276
GraphSAGE,3773,16,16,0.8965328
GraphSAGE,3774,24,24,0.8240768
GraphSAGE,3775,30,30,0.9875091
GraphSAGE,3776,27,16,0.78799886
GraphSAGE,3777,24,24,0.7819974
GraphSAGE,3778,16,24,0.60431844
GraphSAGE,3779,30,30,0.7272624
GraphSAGE,3780,16,16,0.55625933
GraphSAGE,3781,5,34,0.5141179
GraphSAGE,3782,10,10,0.58584386
GraphSAGE,3783,24,31,0.4929438
GraphSAGE,3784,30,30,0.5246532
GraphSAGE,3785,10,10,0.7850366
GraphSAGE,3786,36,36,0.88776284
GraphSAGE,3787,4,4,0.77255404
GraphSAGE,3788,30,30,0.5406256
GraphSAGE,3789,24,24,0.67992616
GraphSAGE,3790,10,10,0.30737847
GraphSAGE,3791,24,24,0.8787785
GraphSAGE,3792,16,16,0.7758853
GraphSAGE,3793,16,16,0.9418013
GraphSAGE,3794,24,24,0.4620359
GraphSAGE,3795,23,23,0.7018283
GraphSAGE,3796,30,30,0.8391917
GraphSAGE,3797,13,24,0.6709946
GraphSAGE,3798,28,28,0.8534673
GraphSAGE,3799,16,24,0.59323376
GraphSAGE,3800,34,34,0.839064
GraphSAGE,3801,24,24,0.79810023
GraphSAGE,3802,28,28,0.73644024
GraphSAGE,3803,24,26,0.6640475
GraphSAGE,3804,24,10,0.5188653
GraphSAGE,3805,30,30,0.92698604
GraphSAGE,3806,28,28,0.75122386
GraphSAGE,3807,27,27,0.9693551
GraphSAGE,3810,28,28,0.98938644
GraphSAGE,3811,30,30,0.9366869
GraphSAGE,3812,28,28,0.2898
GraphSAGE,3813,24,24,0.6814231
GraphSAGE,3814,25,25,0.78508276
GraphSAGE,3815,24,24,0.61426026
GraphSAGE,3817,24,13,0.5485205
GraphSAGE,3818,28,28,0.9299907
GraphSAGE,3819,26,26,0.9222884
GraphSAGE,3820,16,16,0.65179247
GraphSAGE,3821,4,4,0.8197034
GraphSAGE,3822,5,34,0.2688626
GraphSAGE,3823,16,16,0.5098785
GraphSAGE,3824,13,16,0.58426243
GraphSAGE,3825,29,5,0.6588985
GraphSAGE,3826,24,24,0.798269
GraphSAGE,3827,24,24,0.7079105
GraphSAGE,3828,31,30,0.56470114
GraphSAGE,3829,24,24,0.7781546
GraphSAGE,3830,16,16,0.7759106
GraphSAGE,3831,30,30,0.9465727
GraphSAGE,3832,24,24,0.7124949
GraphSAGE,3833,24,24,0.6694885
GraphSAGE,3834,16,16,0.92335683
GraphSAGE,3835,24,30,0.46944514
GraphSAGE,3836,28,28,0.9370204
GraphSAGE,3837,28,28,0.680202
GraphSAGE,3838,17,16,0.4922584
GraphSAGE,3839,27,6,0.21906933
GraphSAGE,3840,38,38,0.9536792
GraphSAGE,3841,4,4,0.78054297
GraphSAGE,3842,6,30,0.243796
GraphSAGE,3843,6,16,0.5602742
GraphSAGE,3844,16,16,0.9472521
GraphSAGE,3845,10,10,0.43629885
GraphSAGE,3846,28,28,0.97253144
GraphSAGE,3847,4,4,0.89097613
GraphSAGE,3848,31,10,0.21329062
GraphSAGE,3849,30,30,0.8682495
GraphSAGE,3850,24,10,0.53475267
GraphSAGE,3851,16,16,0.95085907
GraphSAGE,3852,30,30,0.91012585
GraphSAGE,3853,16,16,0.5464489
GraphSAGE,3854,24,4,0.25258553
GraphSAGE,3855,16,16,0.620056
GraphSAGE,3856,26,26,0.4558756
GraphSAGE,3857,30,30,0.93951815
GraphSAGE,3858,24,24,0.49513555
GraphSAGE,3859,16,16,0.86994654
GraphSAGE,3860,36,36,0.97153777
GraphSAGE,3861,3,5,0.3759646
GraphSAGE,3862,8,8,0.63748235
GraphSAGE,3863,8,8,0.90340203
GraphSAGE,3864,36,36,0.72005403
GraphSAGE,3865,16,16,0.91284585
GraphSAGE,3866,24,24,0.31564733
GraphSAGE,3867,16,16,0.7729387
GraphSAGE,3868,36,36,0.9706129
GraphSAGE,3869,16,16,0.90879816
GraphSAGE,3870,16,16,0.6723225
GraphSAGE,3871,30,30,0.9396899
GraphSAGE,3872,24,24,0.5601257
GraphSAGE,3873,30,30,0.91745806
GraphSAGE,3874,16,16,0.9661891
GraphSAGE,3875,16,16,0.7355222
GraphSAGE,3876,16,16,0.63202107
GraphSAGE,3877,27,27,0.5686105
GraphSAGE,3878,30,30,0.9373139
GraphSAGE,3879,24,24,0.76732206
GraphSAGE,3880,16,16,0.7962915
GraphSAGE,3881,21,6,0.2584272
GraphSAGE,3882,16,16,0.5422162
GraphSAGE,3883,16,16,0.9047544
GraphSAGE,3884,8,5,0.4891173
GraphSAGE,3885,4,8,0.39331183
GraphSAGE,3886,24,10,0.46136925
GraphSAGE,3887,34,34,0.9270954
GraphSAGE,3888,36,34,0.53988874
GraphSAGE,3889,16,24,0.62766314
GraphSAGE,3890,34,26,0.49534884
GraphSAGE,3891,16,16,0.6333399
GraphSAGE,3892,3,10,0.4615583
GraphSAGE,4281,16,16,0.5983873
GraphSAGE,4433,7,32,0.6372504
GraphSAGE,4442,29,28,0.68950975
GraphSAGE,4449,28,28,0.9633275
GraphSAGE,4530,30,24,0.33006284
GraphSAGE,4535,10,24,0.42929205
GraphSAGE,4536,24,30,0.54638994
GraphSAGE,4538,28,28,0.9810673
GraphSAGE,4562,8,26,0.40089107
GraphSAGE,4564,1,16,0.41090566
GraphSAGE,4570,16,16,0.92293584
GraphSAGE,4581,8,8,0.5319272
GraphSAGE,4585,24,24,0.7949851
GraphSAGE,4589,16,16,0.94671494
GraphSAGE,4594,16,16,0.81154215
GraphSAGE,4596,10,10,0.72042286
GraphSAGE,4597,21,3,0.26481777
GraphSAGE,4598,16,13,0.38038063
GraphSAGE,4599,16,16,0.8782069
GraphSAGE,4600,27,27,0.96419686
GraphSAGE,4601,9,34,0.46847385
GraphSAGE,4603,27,16,0.37822527
GraphSAGE,4604,24,10,0.7060009
GraphSAGE,4605,24,24,0.7401507
GraphSAGE,4606,4,4,0.54084814
GraphSAGE,4607,33,34,0.46935934
GraphSAGE,4608,30,30,0.9492467
GraphSAGE,4609,8,8,0.35278857
GraphSAGE,4610,16,16,0.93527615
GraphSAGE,4611,16,16,0.70388687
GraphSAGE,4612,16,16,0.9110917
GraphSAGE,4613,33,2,0.31261253
GraphSAGE,4614,16,16,0.93738127
GraphSAGE,4615,23,3,0.33177656
GraphSAGE,4616,16,16,0.8322589
GraphSAGE,4617,4,4,0.7765823
GraphSAGE,4618,27,16,0.52854145
GraphSAGE,4619,28,28,0.946376
GraphSAGE,4620,8,28,0.42878452
GraphSAGE,4621,27,10,0.378381
GraphSAGE,4622,24,24,0.39744958
GraphSAGE,4623,16,16,0.8766306
GraphSAGE,4624,9,0,0.33769998
GraphSAGE,4626,19,19,0.70645326
GraphSAGE,4627,13,13,0.78577185
GraphSAGE,4628,27,27,0.58958143
GraphSAGE,4629,28,28,0.7547868
GraphSAGE,4630,24,24,0.95527565
GraphSAGE,4631,24,24,0.6174017
GraphSAGE,4632,16,16,0.88797307
GraphSAGE,4633,37,37,0.61390036
GraphSAGE,4634,16,16,0.599758
GraphSAGE,4635,24,16,0.4672253
GraphSAGE,4636,10,2,0.5119454
GraphSAGE,4637,16,16,0.7797514
GraphSAGE,4638,24,13,0.55928385
GraphSAGE,4639,16,16,0.72918713
GraphSAGE,4640,24,24,0.58934844
GraphSAGE,4641,16,16,0.96096814
GraphSAGE,4642,34,24,0.82865167
GraphSAGE,4643,19,27,0.35510126
GraphSAGE,4644,16,16,0.8932221
GraphSAGE,4645,27,27,0.40353394
GraphSAGE,4646,36,4,0.67864424
GraphSAGE,4647,16,16,0.9120132
GraphSAGE,4648,34,34,0.59734297
GraphSAGE,4649,16,10,0.39961764
GraphSAGE,4650,16,16,0.42606536
GraphSAGE,4651,27,10,0.4186498
GraphSAGE,4652,32,24,0.16571839
GraphSAGE,4653,16,16,0.8252238
GraphSAGE,4654,30,30,0.8419142
GraphSAGE,4655,34,34,0.7805549
GraphSAGE,4656,27,27,0.6374135
GraphSAGE,4657,13,13,0.90955055
GraphSAGE,4658,28,8,0.44109204
GraphSAGE,4659,24,24,0.6599034
GraphSAGE,4660,16,16,0.88186604
GraphSAGE,4661,23,23,0.48110113
GraphSAGE,4662,16,16,0.95349425
GraphSAGE,4663,8,8,0.66300505
GraphSAGE,4664,30,30,0.97016656
GraphSAGE,4665,8,8,0.8285241
GraphSAGE,4666,24,24,0.8478522
GraphSAGE,4667,27,16,0.7456694
GraphSAGE,4668,24,24,0.6017369
GraphSAGE,4669,8,8,0.7613081
GraphSAGE,4670,26,26,0.65540475
GraphSAGE,4671,24,10,0.5454927
GraphSAGE,4672,16,16,0.9227872
GraphSAGE,4673,11,10,0.7651934
GraphSAGE,4674,19,10,0.34690127
GraphSAGE,4675,16,16,0.7051738
GraphSAGE,4676,24,16,0.4747768
GraphSAGE,4677,37,37,0.93446684
GraphSAGE,4678,24,16,0.48042348
GraphSAGE,4679,16,16,0.5082824
GraphSAGE,4680,16,13,0.38285574
GraphSAGE,4681,16,16,0.9386879
GraphSAGE,4682,30,30,0.7019444
GraphSAGE,4683,16,4,0.39410225
GraphSAGE,4684,24,4,0.4184542
GraphSAGE,4685,34,34,0.35985106
GraphSAGE,4686,24,24,0.53163457
GraphSAGE,4687,19,19,0.37995863
GraphSAGE,4688,34,34,0.43855086
GraphSAGE,4689,30,30,0.9500754
GraphSAGE,4709,16,16,0.6917361
GraphSAGE,4724,30,30,0.7557159
GraphSAGE,4729,16,16,0.96835595
GraphSAGE,4730,30,30,0.9472783
GraphSAGE,4760,16,17,0.33884326
GraphSAGE,4766,30,30,0.7612149
GraphSAGE,4794,26,26,0.2887331
GraphSAGE,4795,30,30,0.8630601
GraphSAGE,4797,16,16,0.86094284
GraphSAGE,4803,10,10,0.68954486
GraphSAGE,4813,16,16,0.9122277
GraphSAGE,4819,28,28,0.48585898
GraphSAGE,4825,30,30,0.95186335
GraphSAGE,4833,31,31,0.68724114
GraphSAGE,4860,4,4,0.58747315
GraphSAGE,4865,30,30,0.840697
GraphSAGE,4900,1,24,0.38558072
GraphSAGE,4910,30,30,0.5238057
GraphSAGE,4918,31,30,0.6824688
GraphSAGE,4926,24,10,0.5294935
GraphSAGE,4934,30,30,0.86242527
GraphSAGE,4938,1,25,0.5167516
GraphSAGE,4950,4,4,0.947341
GraphSAGE,4954,19,8,0.5183428
GraphSAGE,4955,10,16,0.596996
GraphSAGE,4956,24,24,0.8532227
GraphSAGE,4957,24,24,0.9464966
GraphSAGE,4960,28,28,0.73838747
GraphSAGE,4961,22,33,0.6004767
GraphSAGE,4962,4,4,0.7174784
GraphSAGE,4963,16,16,0.93989646
GraphSAGE,4964,8,28,0.8946688
GraphSAGE,4965,4,4,0.86369765
GraphSAGE,4966,16,16,0.8906532
GraphSAGE,4967,16,16,0.937854
GraphSAGE,4968,6,16,0.8430317
GraphSAGE,4969,34,34,0.7122303
GraphSAGE,4970,16,16,0.6183469
GraphSAGE,4971,31,31,0.7841135
GraphSAGE,4972,16,16,0.9663305
GraphSAGE,4973,34,34,0.90416455
GraphSAGE,4974,5,34,0.32124478
GraphSAGE,4975,24,30,0.22813302
GraphSAGE,4978,16,16,0.9258663
GraphSAGE,4979,24,24,0.51775515
GraphSAGE,4980,36,10,0.74705607
GraphSAGE,4981,5,5,0.67603135
GraphSAGE,4984,24,24,0.90276647
GraphSAGE,4985,6,30,0.7291777
GraphSAGE,4986,27,16,0.79702073
GraphSAGE,4987,34,5,0.57210034
GraphSAGE,4988,16,16,0.9336692
GraphSAGE,4989,16,24,0.38031366
GraphSAGE,4990,24,10,0.6121064
GraphSAGE,4991,34,34,0.6232094
GraphSAGE,4992,16,24,0.45275977
GraphSAGE,4993,1,24,0.16239908
GraphSAGE,4994,26,26,0.74438506
GraphSAGE,4995,22,22,0.92017746
GraphSAGE,4996,4,23,0.19433075
GraphSAGE,4997,34,34,0.8506332
GraphSAGE,4998,4,4,0.9359819
GraphSAGE,4999,16,16,0.87239933
GraphSAGE,5000,16,24,0.48533115
GraphSAGE,5001,4,4,0.4516297
GraphSAGE,5002,3,4,0.463254
GraphSAGE,5003,16,16,0.8973213
GraphSAGE,5004,18,13,0.5077753
GraphSAGE,5005,24,24,0.69979316
GraphSAGE,5006,16,16,0.93703866
GraphSAGE,5007,23,30,0.2579221
GraphSAGE,5008,5,4,0.6488723
GraphSAGE,5009,16,16,0.62823915
GraphSAGE,5010,30,30,0.65944386
GraphSAGE,5011,24,24,0.7229204
GraphSAGE,5012,30,30,0.7912102
GraphSAGE,5013,16,16,0.91059154
GraphSAGE,5014,24,10,0.4141788
GraphSAGE,5015,27,27,0.65636194
GraphSAGE,5016,8,8,0.8675242
GraphSAGE,5017,4,26,0.29280695
GraphSAGE,5018,2,9,0.9426258
GraphSAGE,5019,24,24,0.6246489
GraphSAGE,5020,34,34,0.34601194
GraphSAGE,5021,16,16,0.9313565
GraphSAGE,5022,28,28,0.7592981
GraphSAGE,5023,31,24,0.40628174
GraphSAGE,5024,16,16,0.76819885
GraphSAGE,5025,32,32,0.62020266
GraphSAGE,5026,16,16,0.94220656
GraphSAGE,5027,30,30,0.94667655
GraphSAGE,5028,24,24,0.40224195
GraphSAGE,5029,24,16,0.33967954
GraphSAGE,5030,24,24,0.6854475
GraphSAGE,5031,33,2,0.65839624
GraphSAGE,5032,16,16,0.86625427
GraphSAGE,5033,30,30,0.92363703
GraphSAGE,5034,6,30,0.1591397
GraphSAGE,5035,24,24,0.86165255
GraphSAGE,5036,16,16,0.89934057
GraphSAGE,5037,24,4,0.37115717
GraphSAGE,5038,16,16,0.86854064
GraphSAGE,5039,24,10,0.29008374
GraphSAGE,5040,16,16,0.9538363
GraphSAGE,5041,5,5,0.9291771
GraphSAGE,5042,28,28,0.7853393
GraphSAGE,5043,28,28,0.51527375
GraphSAGE,5044,24,24,0.40472254
GraphSAGE,5045,13,13,0.68565905
GraphSAGE,5046,24,24,0.51763433
GraphSAGE,5047,27,27,0.44030926
GraphSAGE,5048,24,24,0.7571136
GraphSAGE,5049,16,30,0.31850418
GraphSAGE,5050,13,13,0.9550451
GraphSAGE,5051,16,16,0.8940243
GraphSAGE,5052,4,4,0.79973936
GraphSAGE,5053,30,30,0.89476633
GraphSAGE,5054,24,24,0.5914616
GraphSAGE,5055,4,4,0.7506368
GraphSAGE,5056,24,24,0.62602127
GraphSAGE,5057,30,30,0.89825726
GraphSAGE,5058,24,27,0.28443417
GraphSAGE,5059,30,30,0.8834558
GraphSAGE,5060,24,5,0.70820415
GraphSAGE,5061,24,36,0.43489835
GraphSAGE,5062,24,16,0.49525002
GraphSAGE,5063,30,30,0.647011
GraphSAGE,5064,13,24,0.37415195
GraphSAGE,5065,2,2,0.87599474
GraphSAGE,5066,30,30,0.9483321
GraphSAGE,5067,24,24,0.42561278
GraphSAGE,5068,4,23,0.5037029
GraphSAGE,5069,31,31,0.48120555
GraphSAGE,5070,24,30,0.29780194
GraphSAGE,5071,30,30,0.96687216
GraphSAGE,5072,16,16,0.7516806
GraphSAGE,5073,4,4,0.84689015
GraphSAGE,5074,16,16,0.8558482
GraphSAGE,5075,30,16,0.60344964
GraphSAGE,5076,24,10,0.6703499
GraphSAGE,5077,16,16,0.86031365
GraphSAGE,5078,24,24,0.42859158
GraphSAGE,5079,24,27,0.46890673
GraphSAGE,5080,24,24,0.87935674
GraphSAGE,5081,38,38,0.94690233
GraphSAGE,5082,24,24,0.87378806
GraphSAGE,5083,26,26,0.84013826
GraphSAGE,5084,1,30,0.404263
GraphSAGE,5085,27,27,0.75181633
GraphSAGE,5086,8,8,0.9435872
GraphSAGE,5087,16,16,0.95455486
GraphSAGE,5088,28,28,0.97863597
GraphSAGE,5089,28,28,0.48695108
GraphSAGE,5090,34,34,0.8726439
GraphSAGE,5091,4,16,0.584792
GraphSAGE,5092,10,24,0.20936328
GraphSAGE,5093,24,10,0.611597
GraphSAGE,5094,2,10,0.6076994
GraphSAGE,5095,30,16,0.46762708
GraphSAGE,5096,24,24,0.62004226
GraphSAGE,5097,24,24,0.8747722
GraphSAGE,5098,24,24,0.7588327
GraphSAGE,5099,16,16,0.9343109
GraphSAGE,5100,24,24,0.60948306
GraphSAGE,5101,16,16,0.84824777
GraphSAGE,5102,30,30,0.81736493
GraphSAGE,5103,30,30,0.84000385
GraphSAGE,5104,30,10,0.5915185
GraphSAGE,5105,28,28,0.24405995
GraphSAGE,5106,30,30,0.24199954
GraphSAGE,5107,28,28,0.68539155
GraphSAGE,5108,30,30,0.87441534
GraphSAGE,5109,16,16,0.79360497
GraphSAGE,5110,24,24,0.69410837
GraphSAGE,5111,9,36,0.821135
GraphSAGE,5112,10,27,0.31482798
GraphSAGE,5113,4,4,0.3657013
GraphSAGE,5114,30,16,0.90133464
GraphSAGE,5115,11,19,0.39036885
GraphSAGE,5116,16,16,0.84832805
GraphSAGE,5117,16,16,0.93500084
GraphSAGE,5118,16,16,0.59561324
GraphSAGE,5119,36,36,0.95903707
GraphSAGE,5120,16,16,0.92386883
GraphSAGE,5121,16,16,0.9114977
GraphSAGE,5122,8,28,0.63327265
GraphSAGE,5123,16,16,0.88355166
GraphSAGE,5124,27,27,0.47649372
GraphSAGE,5125,16,16,0.8925967
GraphSAGE,5126,24,24,0.405105
GraphSAGE,5127,16,16,0.7872605
GraphSAGE,5128,13,24,0.48128247
GraphSAGE,5129,16,16,0.92826027
GraphSAGE,5130,5,5,0.66265756
GraphSAGE,5131,16,16,0.87867767
GraphSAGE,5132,16,16,0.9261351
GraphSAGE,5133,24,24,0.3980356
GraphSAGE,5134,26,24,0.3732419
GraphSAGE,5135,4,4,0.86837894
GraphSAGE,5136,16,16,0.91355455
GraphSAGE,5137,31,31,0.34099755
GraphSAGE,5138,16,16,0.7490808
GraphSAGE,5139,16,16,0.84344023
GraphSAGE,5140,16,16,0.712741
GraphSAGE,5141,28,28,0.8170906
GraphSAGE,5142,28,28,0.85975
GraphSAGE,5143,16,16,0.59119445
GraphSAGE,5144,31,30,0.7158849
GraphSAGE,5145,24,24,0.6784378
GraphSAGE,5146,8,8,0.9585758
GraphSAGE,5147,16,16,0.788588
GraphSAGE,5148,32,0,0.1743185
GraphSAGE,5149,24,26,0.3725077
GraphSAGE,5150,28,28,0.93955016
GraphSAGE,5151,24,24,0.8034057
GraphSAGE,5152,16,16,0.8258315
GraphSAGE,5153,30,30,0.9226484
GraphSAGE,5154,16,16,0.76212
GraphSAGE,5155,28,28,0.855514
GraphSAGE,5156,24,30,0.25638428
GraphSAGE,5157,30,30,0.9769949
GraphSAGE,5158,3,30,0.9244888
GraphSAGE,5159,24,24,0.7348425
GraphSAGE,5160,24,24,0.9663435
GraphSAGE,5161,4,4,0.6349927
GraphSAGE,5162,24,24,0.70604926
GraphSAGE,5163,16,16,0.823636
GraphSAGE,5164,24,16,0.68631834
GraphSAGE,5165,28,28,0.9100869
GraphSAGE,5166,10,24,0.47817257
GraphSAGE,5167,25,30,0.7935291
GraphSAGE,5168,9,9,0.7614896
GraphSAGE,5169,24,24,0.39544305
GraphSAGE,5170,24,24,0.70269525
GraphSAGE,5171,3,10,0.6698551
GraphSAGE,5172,28,28,0.8604703
GraphSAGE,5173,30,30,0.7182116
GraphSAGE,5174,27,27,0.9355554
GraphSAGE,5175,37,16,0.6002057
GraphSAGE,5176,6,10,0.6901031
GraphSAGE,5177,4,16,0.46450755
GraphSAGE,5178,24,24,0.70639306
GraphSAGE,5179,10,10,0.44706157
GraphSAGE,5180,24,24,0.8538795
GraphSAGE,5181,24,3,0.3224808
GraphSAGE,5182,30,30,0.97474706
GraphSAGE,5183,24,24,0.5950879
GraphSAGE,5184,30,30,0.96049666
GraphSAGE,5185,26,30,0.83331615
GraphSAGE,5186,16,24,0.48501864
GraphSAGE,5187,24,13,0.35597944
GraphSAGE,5188,24,16,0.49309808
GraphSAGE,5189,28,24,0.41374293
GraphSAGE,5190,4,4,0.8733868
GraphSAGE,5191,4,4,0.56066585
GraphSAGE,5192,16,16,0.94064224
GraphSAGE,5193,30,30,0.56222254
GraphSAGE,5194,23,23,0.4339894
GraphSAGE,5195,24,24,0.64264625
GraphSAGE,5196,16,16,0.8628154
GraphSAGE,5197,16,16,0.92362523
GraphSAGE,5198,8,8,0.58305264
GraphSAGE,5199,16,16,0.9180729
GraphSAGE,5453,30,30,0.9730694
GraphSAGE,5718,4,4,0.82897484
GraphSAGE,5771,24,24,0.6696342
GraphSAGE,5782,16,16,0.92452824
GraphSAGE,5788,8,8,0.7198563
GraphSAGE,5789,27,16,0.7960623
GraphSAGE,5791,4,4,0.8853294
GraphSAGE,5816,8,8,0.53469825
GraphSAGE,5827,16,27,0.8236104
GraphSAGE,5844,28,28,0.7763509
GraphSAGE,5848,16,16,0.80515146
